L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3TJC,3ZMM,26,30,6,0,,,False
3TJC,4AQC,26,32,12,0,,,False
3TJC,4BBE,26,29,12,0,,,False
3TJC,4BBF,26,33,12,0,,,False
3TJC,4C61,26,27,6,0,,,False
3TJC,4C62,26,29,6,0,,,False
3TJC,4D0W,26,23,12,0,,,False
3TJD,3UGC,28,41,8,0,,,False
3TJD,3ZMM,28,30,0,0,,,False
3TJD,4AQC,28,32,9,0,,,False
3TJD,4BBE,28,29,6,0,,,False
3TJD,4BBF,28,33,6,0,,,False
3TJD,4C61,28,27,6,0,,,False
3TJD,4C62,28,29,0,0,,,False
3TJD,4D0W,28,23,12,0,,,False
3UGC,3ZMM,41,30,8,0,,,False
3UGC,4AQC,41,32,7,0,,,False
3UGC,4BBE,41,29,9,0,,,False
3UGC,4BBF,41,33,9,0,,,False
3UGC,4C61,41,27,7,0,,,False
3UGC,4C62,41,29,9,0,,,False
3UGC,4D0W,41,23,8,0,,,False
3ZMM,4AQC,30,32,6,0,,,False
3ZMM,4BBE,30,29,7,0,,,False
3ZMM,4BBF,30,33,7,0,,,False
3ZMM,4C61,30,27,9,0,,,False
3ZMM,4C62,30,29,15,0,,,False
3ZMM,4D0W,30,23,7,0,,,False
4AQC,4BBE,32,29,13,0,,,False
4AQC,4BBF,32,33,13,0,,,False
4AQC,4C61,32,27,0,0,,,False
4AQC,4C62,32,29,6,0,,,False
4AQC,4D0W,32,23,6,0,,,False
4BBE,4BBF,29,33,28,0,,,False
4BBE,4C61,29,27,6,0,,,False
4BBE,4C62,29,29,6,0,,,False
4BBE,4D0W,29,23,7,0,,,False
4BBF,4C61,33,27,6,0,,,False
4BBF,4C62,33,29,6,0,,,False
4BBF,4D0W,33,23,7,0,,,False
4C61,4C62,27,29,21,0,,,False
4C61,4D0W,27,23,10,0,,,False
4C62,4D0W,29,23,6,0,,,False
