L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3WIG,3ZLS,33,13,0,0,,,False
3WIG,3ZLW,33,16,10,0,,,False
3WIG,3ZLX,33,19,8,0,,,False
3WIG,3ZLY,33,12,6,0,,,False
3WIG,3ZM4,33,18,8,0,,,False
3WIG,4AN2,33,30,6,0,,,False
3WIG,4AN3,33,26,6,0,,,False
3ZLS,3ZLW,13,16,0,0,,,False
3ZLS,3ZLX,13,19,7,0,,,False
3ZLS,3ZLY,13,12,0,0,,,False
3ZLS,3ZM4,13,18,5,0,,,False
3ZLS,4AN2,13,30,7,0,,,False
3ZLS,4AN3,13,26,0,0,,,False
3ZLW,3ZLX,16,19,8,0,,,False
3ZLW,3ZLY,16,12,6,0,,,False
3ZLW,3ZM4,16,18,8,0,,,False
3ZLW,4AN2,16,30,7,0,,,False
3ZLW,4AN3,16,26,7,0,,,False
3ZLX,3ZLY,19,12,6,0,,,False
3ZLX,3ZM4,19,18,13,0,,,False
3ZLX,4AN2,19,30,7,0,,,False
3ZLX,4AN3,19,26,7,0,,,False
3ZLY,3ZM4,12,18,6,0,,,False
3ZLY,4AN2,12,30,8,0,,,False
3ZLY,4AN3,12,26,8,0,,,False
3ZM4,4AN2,18,30,7,0,,,False
3ZM4,4AN3,18,26,7,0,,,False
4AN2,4AN3,30,26,20,0,,,False
